DatePosted,Origin,OriginAirport,Destination,DestinationAirport,RegularPrice,SalePrice,DiscountRate,FlightDate,BookingLink
2019-08-28-11-58,New York City,JFK,Athens,ATH,671,447,66.62,"Sat, 26 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=JFK./m/0n2z.2019-10-26*/m/0n2z.JFK.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-58,New York City,JFK,Denpasar,DPS,932,540,57.94,"Mon, 27 Jan - Tue, 4 Feb",https://www.google.com/flights#flt=JFK./m/02nbh1.2020-01-27*/m/02nbh1.JFK.2020-02-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-59,New York City,JFK,Santorini,JTR,1372,526,38.34,"Sat, 26 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=JFK./m/070t9.2019-10-26*/m/070t9.JFK.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-01,New York City,JFK,Kuala Lumpur,KUL,1384,474,34.25,"Sun, 1 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=JFK./m/049d1.2019-12-01*/m/049d1.JFK.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-02,New York City,JFK,Phuket,HKT,766,482,62.92,"Mon, 9 Sep - Wed, 18 Sep",https://www.google.com/flights#flt=JFK./m/0f_r1_.2019-09-09*/m/0f_r1_.JFK.2019-09-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-02,New York City,JFK,Marrakesh,RAK,840,439,52.26,"Mon, 2 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=JFK./m/054rw.2019-12-02*/m/054rw.JFK.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-02,New York City,JFK,Berlin,SXF,564,380,67.38,"Sun, 24 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=JFK./m/0156q.2019-11-24*/m/0156q.JFK.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-02,New York City,JFK,Budapest,BUD,590,362,61.36,"Fri, 4 Oct - Sun, 13 Oct",https://www.google.com/flights#flt=JFK./m/095w_.2019-10-04*/m/095w_.JFK.2019-10-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-03,New York City,JFK,Geneva,GVA,764,442,57.85,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=JFK./m/03902.2019-12-02*/m/03902.JFK.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-03,New York City,JFK,Dubrovnik,DBV,702,445,63.39,"Mon, 7 Oct - Tue, 15 Oct",https://www.google.com/flights#flt=JFK./m/0fbwq.2019-10-07*/m/0fbwq.JFK.2019-10-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-07,New York City,JFK,Kraków,KRK,913,378,41.40,"Sun, 8 Dec - Tue, 17 Dec",https://www.google.com/flights#flt=JFK./m/0491y.2019-12-08*/m/0491y.JFK.2019-12-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-07,New York City,JFK,Pisa,PSA,995,449,45.13,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=JFK./m/064xp.2019-12-05*/m/064xp.JFK.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-07,Philadelphia,PHL,London,LHR,746,445,59.65,"Mon, 2 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=PHL./m/04jpl.2019-12-02*/m/04jpl.PHL.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-09,Philadelphia,PHL,Dublin,DUB,666,330,49.55,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=PHL./m/02cft.2019-12-01*/m/02cft.PHL.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-09,Philadelphia,PHL,Barcelona,BCN,739,389,52.64,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=PHL./m/01f62.2019-09-29*/m/01f62.PHL.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-09,Philadelphia,PHL,Madrid,MAD,1009,567,56.19,"Thu, 5 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=PHL./m/056_y.2019-12-05*/m/056_y.PHL.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,Philadelphia,PHL,Amsterdam,AMS,628,417,66.40,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=PHL./m/0k3p.2019-10-21*/m/0k3p.PHL.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,Philadelphia,PHL,Tokyo,HND,1134,598,52.73,"Thu, 30 Jan - Thu, 6 Feb",https://www.google.com/flights#flt=PHL./m/07dfk.2020-01-30*/m/07dfk.PHL.2020-02-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,Philadelphia,PHL,Shanghai,PVG,1196,435,36.37,"Mon, 9 Dec - Tue, 17 Dec",https://www.google.com/flights#flt=PHL./m/06wjf.2019-12-09*/m/06wjf.PHL.2019-12-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,Philadelphia,PHL,Zürich,ZRH,796,419,52.64,"Mon, 16 Dec - Wed, 25 Dec",https://www.google.com/flights#flt=PHL./m/08966.2019-12-16*/m/08966.PHL.2019-12-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,Philadelphia,PHL,Florence,FLR,1072,631,58.86,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=PHL./m/031y2.2019-10-25*/m/031y2.PHL.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,Philadelphia,PHL,Berlin,TXL,797,438,54.96,"Mon, 7 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=PHL./m/0156q.2019-10-07*/m/0156q.PHL.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,Philadelphia,PHL,Beijing,PEK,596,400,67.11,"Fri, 15 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=PHL./m/01914.2019-11-15*/m/01914.PHL.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,Philadelphia,PHL,Nice,NCE,873,468,53.61,"Thu, 26 Sep - Fri, 4 Oct",https://www.google.com/flights#flt=PHL./m/0cp6w.2019-09-26*/m/0cp6w.PHL.2019-10-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-12,Philadelphia,PHL,Brussels,BRU,638,386,60.50,"Thu, 26 Sep - Thu, 3 Oct",https://www.google.com/flights#flt=PHL./m/02rnbv.2019-09-26*/m/02rnbv.PHL.2019-10-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-12,Philadelphia,PHL,Osaka,KIX,1230,613,49.84,"Mon, 25 Nov - Wed, 4 Dec",https://www.google.com/flights#flt=PHL./m/0dqyw.2019-11-25*/m/0dqyw.PHL.2019-12-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-12,Philadelphia,PHL,Manchester,MAN,664,441,66.42,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=PHL./m/052bw.2019-10-21*/m/052bw.PHL.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-12,Philadelphia,PHL,Kuala Lumpur,KUL,938,649,69.19,"Mon, 11 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=PHL./m/049d1.2019-11-11*/m/049d1.PHL.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-13,Philadelphia,PHL,Helsinki,HEL,836,447,53.47,"Sat, 28 Sep - Mon, 7 Oct",https://www.google.com/flights#flt=PHL./m/03khn.2019-09-28*/m/03khn.PHL.2019-10-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-13,Philadelphia,PHL,Ibiza,IBZ,1136,577,50.79,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=PHL./m/021n7_.2019-09-29*/m/021n7_.PHL.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-13,Philadelphia,PHL,Belfast,BHD,1693,534,31.54,"Mon, 7 Oct - Mon, 14 Oct",https://www.google.com/flights#flt=PHL./m/01l63.2019-10-07*/m/01l63.PHL.2019-10-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-13,Philadelphia,PHL,Palma,PMI,890,578,64.94,"Sun, 29 Sep - Sun, 6 Oct",https://www.google.com/flights#flt=PHL./m/0jwz5.2019-09-29*/m/0jwz5.PHL.2019-10-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-14,Philadelphia,PHL,Tenerife,TFN,902,627,69.51,"Thu, 26 Sep - Wed, 2 Oct",https://www.google.com/flights#flt=PHL./m/01nqb1.2019-09-26*/m/01nqb1.PHL.2019-10-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-14,Philadelphia,PHL,Hamburg,HAM,972,596,61.32,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=PHL./m/03hrz.2019-10-28*/m/03hrz.PHL.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-14,Philadelphia,PHL,Cork,ORK,1584,411,25.95,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=PHL./m/0clz7.2019-10-28*/m/0clz7.PHL.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-14,Salt Lake City,SLC,Rome,FCO,916,577,62.99,"Fri, 29 Nov - Sun, 8 Dec",https://www.google.com/flights#flt=SLC./m/06c62.2019-11-29*/m/06c62.SLC.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-15,Salt Lake City,SLC,Venice,VCE,1052,599,56.94,"Thu, 24 Oct - Thu, 31 Oct",https://www.google.com/flights#flt=SLC./m/07_pf.2019-10-24*/m/07_pf.SLC.2019-10-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-15,Salt Lake City,SLC,Prague,PRG,1024,577,56.35,"Sun, 20 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=SLC./m/05ywg.2019-10-20*/m/05ywg.SLC.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-15,Salt Lake City,SLC,Florence,FLR,1190,578,48.57,"Thu, 7 Nov - Thu, 14 Nov",https://www.google.com/flights#flt=SLC./m/031y2.2019-11-07*/m/031y2.SLC.2019-11-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-15,Salt Lake City,SLC,Stockholm,ARN,956,615,64.33,"Sat, 16 Nov - Mon, 25 Nov",https://www.google.com/flights#flt=SLC./m/06mxs.2019-11-16*/m/06mxs.SLC.2019-11-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-16,Salt Lake City,SLC,Nice,NCE,1047,571,54.54,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=SLC./m/0cp6w.2019-10-25*/m/0cp6w.SLC.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-16,Salt Lake City,SLC,Naples,NAP,1073,578,53.87,"Thu, 31 Oct - Sat, 9 Nov",https://www.google.com/flights#flt=SLC./m/0fhsz.2019-10-31*/m/0fhsz.SLC.2019-11-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-16,Salt Lake City,SLC,Lyon,LYS,1132,584,51.59,"Sat, 30 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=SLC./m/0dprg.2019-11-30*/m/0dprg.SLC.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-16,Salt Lake City,SLC,Bucharest,OTP,947,629,66.42,"Fri, 10 Jan - Thu, 16 Jan",https://www.google.com/flights#flt=SLC./m/096gm.2020-01-10*/m/096gm.SLC.2020-01-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-17,Salt Lake City,SLC,Sofia,SOF,955,625,65.45,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=SLC./m/0ftjx.2019-10-24*/m/0ftjx.SLC.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-17,Salt Lake City,SLC,Frankfurt,FRA,1003,612,61.02,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=SLC./m/02z0j.2019-10-28*/m/02z0j.SLC.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-17,Seattle,SEA,Amsterdam,AMS,701,477,68.05,"Thu, 24 Oct - Thu, 31 Oct",https://www.google.com/flights#flt=SEA./m/0k3p.2019-10-24*/m/0k3p.SEA.2019-10-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-17,Seattle,SEA,Reykjavík,KEF,617,423,68.56,"Mon, 27 Jan - Tue, 4 Feb",https://www.google.com/flights#flt=SEA./m/06flg.2020-01-27*/m/06flg.SEA.2020-02-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-18,Seattle,SEA,Rome,FCO,921,579,62.87,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/06c62.2019-10-13*/m/06c62.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-18,Seattle,SEA,Bangkok,BKK,890,615,69.10,"Thu, 30 Jan - Wed, 5 Feb",https://www.google.com/flights#flt=SEA./m/0fn2g.2020-01-30*/m/0fn2g.SEA.2020-02-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-18,Seattle,SEA,Barcelona,BCN,980,556,56.73,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/01f62.2019-10-14*/m/01f62.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-18,Seattle,SEA,Denpasar,DPS,987,590,59.78,"Thu, 23 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=SEA./m/02nbh1.2020-01-23*/m/02nbh1.SEA.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-19,Seattle,SEA,Munich,MUC,792,497,62.75,"Mon, 11 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=SEA./m/02h6_6p.2019-11-11*/m/02h6_6p.SEA.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-19,Seattle,SEA,Athens,ATH,1021,556,54.46,"Sun, 13 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=SEA./m/0n2z.2019-10-13*/m/0n2z.SEA.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-19,Seattle,SEA,Manila,MNL,891,590,66.22,"Thu, 23 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=SEA./m/0195pd.2020-01-23*/m/0195pd.SEA.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-19,Seattle,SEA,Madrid,MAD,923,575,62.30,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/056_y.2019-10-14*/m/056_y.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-20,Seattle,SEA,Phuket,HKT,1033,590,57.12,"Thu, 23 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=SEA./m/0f_r1_.2020-01-23*/m/0f_r1_.SEA.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-20,Seattle,SEA,Venice,VCE,922,547,59.33,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/07_pf.2019-10-14*/m/07_pf.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-20,Seattle,SEA,Prague,PRG,884,472,53.39,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/05ywg.2019-10-13*/m/05ywg.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-20,Seattle,SEA,Florence,FLR,921,640,69.49,"Mon, 4 Nov - Tue, 12 Nov",https://www.google.com/flights#flt=SEA./m/031y2.2019-11-04*/m/031y2.SEA.2019-11-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,Seattle,SEA,Geneva,GVA,971,552,56.85,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/03902.2019-10-14*/m/03902.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,Seattle,SEA,Budapest,BUD,961,471,49.01,"Mon, 14 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=SEA./m/095w_.2019-10-14*/m/095w_.SEA.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,Seattle,SEA,Málaga,AGP,982,579,58.96,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/01978d.2019-10-13*/m/01978d.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,Seattle,SEA,Edinburgh,EDI,794,526,66.25,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/02m77.2019-10-14*/m/02m77.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-22,Seattle,SEA,Vienna,VIE,977,576,58.96,"Sun, 6 Oct - Sun, 13 Oct",https://www.google.com/flights#flt=SEA./m/0fhp9.2019-10-06*/m/0fhp9.SEA.2019-10-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-22,Seattle,SEA,Nice,NCE,907,560,61.74,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/0cp6w.2019-10-14*/m/0cp6w.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-22,Seattle,SEA,Naples,NAP,961,612,63.68,"Sun, 17 Nov - Mon, 25 Nov",https://www.google.com/flights#flt=SEA./m/0fhsz.2019-11-17*/m/0fhsz.SEA.2019-11-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-22,Seattle,SEA,Kuala Lumpur,KUL,897,615,68.56,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=SEA./m/049d1.2020-01-25*/m/049d1.SEA.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-23,Seattle,SEA,Dubrovnik,DBV,1118,574,51.34,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/0fbwq.2019-10-14*/m/0fbwq.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-23,Seattle,SEA,Split,SPU,1228,593,48.29,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/01g_k3.2019-10-14*/m/01g_k3.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-23,Seattle,SEA,Hamburg,HAM,885,461,52.09,"Mon, 25 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=SEA./m/03hrz.2019-11-25*/m/03hrz.SEA.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-23,"Washington, D.C.",IAD,Paris,CDG,866,448,51.73,"Thu, 5 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=IAD./m/05qtj.2019-12-05*/m/05qtj.IAD.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-24,"Washington, D.C.",IAD,Reykjavík,KEF,631,323,51.19,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=IAD./m/06flg.2019-12-01*/m/06flg.IAD.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-24,"Washington, D.C.",IAD,Rome,FCO,676,466,68.93,"Mon, 18 Nov - Wed, 27 Nov",https://www.google.com/flights#flt=IAD./m/06c62.2019-11-18*/m/06c62.IAD.2019-11-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-24,"Washington, D.C.",IAD,Dublin,DUB,566,342,60.42,"Sat, 30 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=IAD./m/02cft.2019-11-30*/m/02cft.IAD.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-24,"Washington, D.C.",IAD,Lisbon,LIS,797,555,69.64,"Fri, 18 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=IAD./m/04llb.2019-10-18*/m/04llb.IAD.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-25,"Washington, D.C.",IAD,Milan,MXP,656,459,69.97,"Thu, 23 Jan - Sat, 1 Feb",https://www.google.com/flights#flt=IAD./m/0947l.2020-01-23*/m/0947l.IAD.2020-02-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-25,"Washington, D.C.",IAD,Nice,NCE,695,436,62.73,"Sun, 10 Nov - Mon, 18 Nov",https://www.google.com/flights#flt=IAD./m/0cp6w.2019-11-10*/m/0cp6w.IAD.2019-11-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-25,"Washington, D.C.",IAD,Saint Petersburg,LED,998,487,48.80,"Mon, 30 Dec - Wed, 8 Jan",https://www.google.com/flights#flt=IAD./m/06pr6.2019-12-30*/m/06pr6.IAD.2020-01-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-25,"Washington, D.C.",IAD,Manchester,MAN,580,383,66.03,"Sun, 17 Nov - Tue, 26 Nov",https://www.google.com/flights#flt=IAD./m/052bw.2019-11-17*/m/052bw.IAD.2019-11-26;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,"Washington, D.C.",IAD,Kraków,KRK,1087,445,40.94,"Thu, 28 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=IAD./m/0491y.2019-11-28*/m/0491y.IAD.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,"Washington, D.C.",IAD,Hamburg,HAM,632,426,67.41,"Mon, 25 Nov - Wed, 4 Dec",https://www.google.com/flights#flt=IAD./m/03hrz.2019-11-25*/m/03hrz.IAD.2019-12-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,"Washington, D.C.",IAD,Stuttgart,STR,1046,608,58.13,"Sat, 7 Dec - Mon, 16 Dec",https://www.google.com/flights#flt=IAD./m/0727_.2019-12-07*/m/0727_.IAD.2019-12-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,"Washington, D.C.",IAD,Bergen,BGO,645,348,53.95,"Thu, 21 Nov - Wed, 27 Nov",https://www.google.com/flights#flt=IAD./m/0fm7s.2019-11-21*/m/0fm7s.IAD.2019-11-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-27,"Washington, D.C.",IAD,Palma,PMI,842,437,51.90,"Sat, 9 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=IAD./m/0jwz5.2019-11-09*/m/0jwz5.IAD.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-27,"Washington, D.C.",IAD,Tallinn,TLL,662,440,66.47,"Sun, 12 Jan - Sun, 19 Jan",https://www.google.com/flights#flt=IAD./m/07r_p.2020-01-12*/m/07r_p.IAD.2020-01-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-27,"Washington, D.C.",IAD,Seville,SVQ,754,519,68.83,"Sun, 19 Jan - Tue, 28 Jan",https://www.google.com/flights#flt=IAD./m/09f3c.2020-01-19*/m/09f3c.IAD.2020-01-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-27,"Washington, D.C.",IAD,Bologna,BLQ,700,453,64.71,"Mon, 4 Nov - Tue, 12 Nov",https://www.google.com/flights#flt=IAD./m/096g3.2019-11-04*/m/096g3.IAD.2019-11-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-28,"Washington, D.C.",IAD,Thessaloniki,SKG,680,447,65.74,"Fri, 10 Jan - Sat, 18 Jan",https://www.google.com/flights#flt=IAD./m/0b2mc.2020-01-10*/m/0b2mc.IAD.2020-01-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-36,Atlanta,ATL,Paris,CDG,822,488,59.37,"Sat, 26 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=ATL./m/05qtj.2019-10-26*/m/05qtj.ATL.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-36,Atlanta,ATL,Rome,FCO,719,500,69.54,"Thu, 28 Nov - Sat, 7 Dec",https://www.google.com/flights#flt=ATL./m/06c62.2019-11-28*/m/06c62.ATL.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-36,Atlanta,ATL,Dublin,DUB,922,468,50.76,"Thu, 5 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=ATL./m/02cft.2019-12-05*/m/02cft.ATL.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-36,Atlanta,ATL,Copenhagen,CPH,809,561,69.34,"Sun, 17 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=ATL./m/01lfy.2019-11-17*/m/01lfy.ATL.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-37,Atlanta,ATL,Florence,FLR,746,510,68.36,"Fri, 17 Jan - Fri, 24 Jan",https://www.google.com/flights#flt=ATL./m/031y2.2020-01-17*/m/031y2.ATL.2020-01-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-37,Atlanta,ATL,Nice,NCE,766,503,65.67,"Fri, 25 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=ATL./m/0cp6w.2019-10-25*/m/0cp6w.ATL.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-37,Atlanta,ATL,Brussels,BRU,800,490,61.25,"Fri, 15 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=ATL./m/02rnbv.2019-11-15*/m/02rnbv.ATL.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-37,Atlanta,ATL,Naples,NAP,794,504,63.48,"Thu, 23 Jan - Sat, 1 Feb",https://www.google.com/flights#flt=ATL./m/0fhsz.2020-01-23*/m/0fhsz.ATL.2020-02-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-38,Atlanta,ATL,Zagreb,ZAG,1389,571,41.11,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=ATL./m/0fhzy.2019-12-05*/m/0fhzy.ATL.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
