DatePosted,Origin,OriginAirport,Destination,DestinationAirport,RegularPrice,SalePrice,DiscountRate,FlightDate,BookingLink
2019-08-28-13-17,Charlotte,CLT,Ibiza,IBZ,1340,575,42.91,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=CLT./m/021n7_.2019-09-29*/m/021n7_.CLT.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Charlotte,CLT,Warsaw,WAW,1044,562,53.83,"Mon, 18 Nov - Mon, 25 Nov",https://www.google.com/flights#flt=CLT./m/081m_.2019-11-18*/m/081m_.CLT.2019-11-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Charlotte,CLT,Kraków,KRK,1127,564,50.04,"Mon, 25 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=CLT./m/0491y.2019-11-25*/m/0491y.CLT.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Charlotte,CLT,Wrocław,WRO,1164,556,47.77,"Sun, 10 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=CLT./m/0845b.2019-11-10*/m/0845b.CLT.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Cleveland,CLE,Paris,CDG,1154,610,52.86,"Sat, 7 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=CLE./m/05qtj.2019-12-07*/m/05qtj.CLE.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Cleveland,CLE,Barcelona,BCN,914,633,69.26,"Mon, 28 Oct - Tue, 5 Nov",https://www.google.com/flights#flt=CLE./m/01f62.2019-10-28*/m/01f62.CLE.2019-11-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Cleveland,CLE,Venice,VCE,909,627,68.98,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=CLE./m/07_pf.2019-10-24*/m/07_pf.CLE.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Cleveland,CLE,Florence,FLR,1147,646,56.32,"Mon, 4 Nov - Mon, 11 Nov",https://www.google.com/flights#flt=CLE./m/031y2.2019-11-04*/m/031y2.CLE.2019-11-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Cleveland,CLE,Prague,PRG,985,626,63.55,"Fri, 13 Sep - Thu, 19 Sep",https://www.google.com/flights#flt=CLE./m/05ywg.2019-09-13*/m/05ywg.CLE.2019-09-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Cleveland,CLE,Glasgow,GLA,1181,570,48.26,"Sat, 7 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=CLE./m/0hyxv.2019-12-07*/m/0hyxv.CLE.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-20,Cleveland,CLE,Naples,NAP,980,641,65.41,"Mon, 18 Nov - Tue, 26 Nov",https://www.google.com/flights#flt=CLE./m/0fhsz.2019-11-18*/m/0fhsz.CLE.2019-11-26;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-20,Cleveland,CLE,Nice,NCE,1054,630,59.77,"Fri, 25 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=CLE./m/0cp6w.2019-10-25*/m/0cp6w.CLE.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Cleveland,CLE,Guangzhou,CAN,1130,620,54.87,"Fri, 31 Jan - Fri, 7 Feb",https://www.google.com/flights#flt=CLE./m/0393g.2020-01-31*/m/0393g.CLE.2020-02-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Detroit,DTW,Rome,FCO,853,509,59.67,"Mon, 25 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=DTW./m/06c62.2019-11-25*/m/06c62.DTW.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Detroit,DTW,Venice,VCE,1015,569,56.06,"Thu, 24 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=DTW./m/07_pf.2019-10-24*/m/07_pf.DTW.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Detroit,DTW,Munich,MUC,767,536,69.88,"Thu, 23 Jan - Wed, 29 Jan",https://www.google.com/flights#flt=DTW./m/02h6_6p.2020-01-23*/m/02h6_6p.DTW.2020-01-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Detroit,DTW,Florence,FLR,1110,578,52.07,"Mon, 4 Nov - Mon, 11 Nov",https://www.google.com/flights#flt=DTW./m/031y2.2019-11-04*/m/031y2.DTW.2019-11-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Detroit,DTW,Amman,AMM,941,539,57.28,"Mon, 9 Sep - Mon, 16 Sep",https://www.google.com/flights#flt=DTW./m/0c7zf.2019-09-09*/m/0c7zf.DTW.2019-09-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Detroit,DTW,Prague,PRG,1065,585,54.93,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=DTW./m/05ywg.2019-10-24*/m/05ywg.DTW.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Detroit,DTW,Naples,NAP,1044,578,55.36,"Mon, 25 Nov - Mon, 2 Dec",https://www.google.com/flights#flt=DTW./m/0fhsz.2019-11-25*/m/0fhsz.DTW.2019-12-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Detroit,DTW,Nice,NCE,1038,571,55.01,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=DTW./m/0cp6w.2019-10-24*/m/0cp6w.DTW.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Detroit,DTW,Oslo,OSL,942,608,64.54,"Sat, 30 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=DTW./m/05l64.2019-11-30*/m/05l64.DTW.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Detroit,DTW,Bucharest,OTP,1192,596,50.00,"Mon, 9 Dec - Sun, 15 Dec",https://www.google.com/flights#flt=DTW./m/096gm.2019-12-09*/m/096gm.DTW.2019-12-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Detroit,DTW,Porto,OPO,1013,588,58.05,"Sat, 9 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=DTW./m/0pmn7.2019-11-09*/m/0pmn7.DTW.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Detroit,DTW,Catania,CTA,1642,621,37.82,"Thu, 5 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=DTW./m/0c630.2019-12-05*/m/0c630.DTW.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Detroit,DTW,Lyon,LYS,968,589,60.85,"Sat, 26 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=DTW./m/0dprg.2019-10-26*/m/0dprg.DTW.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Detroit,DTW,Bologna,BLQ,1434,576,40.17,"Sun, 1 Dec - Sat, 7 Dec",https://www.google.com/flights#flt=DTW./m/096g3.2019-12-01*/m/096g3.DTW.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Detroit,DTW,Malta,MLA,1023,583,56.99,"Fri, 8 Nov - Thu, 14 Nov",https://www.google.com/flights#flt=DTW./m/04v3q.2019-11-08*/m/04v3q.DTW.2019-11-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Las Vegas,LAS,Paris,ORY,1206,359,29.77,"Sun, 8 Dec - Sun, 15 Dec",https://www.google.com/flights#flt=LAS./m/05qtj.2019-12-08*/m/05qtj.LAS.2019-12-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Las Vegas,LAS,Barcelona,BCN,1074,458,42.64,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/01f62.2019-10-24*/m/01f62.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Las Vegas,LAS,Frankfurt,FRA,843,540,64.06,"Sun, 10 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=LAS./m/02z0j.2019-11-10*/m/02z0j.LAS.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Las Vegas,LAS,Copenhagen,CPH,671,457,68.11,"Thu, 14 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=LAS./m/01lfy.2019-11-14*/m/01lfy.LAS.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Las Vegas,LAS,Rome,FCO,893,577,64.61,"Sun, 10 Nov - Mon, 18 Nov",https://www.google.com/flights#flt=LAS./m/06c62.2019-11-10*/m/06c62.LAS.2019-11-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Las Vegas,LAS,Venice,VCE,1058,579,54.73,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=LAS./m/07_pf.2019-10-24*/m/07_pf.LAS.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Las Vegas,LAS,Milan,MXP,887,580,65.39,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=LAS./m/0947l.2019-10-28*/m/0947l.LAS.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Las Vegas,LAS,Osaka,KIX,951,572,60.15,"Mon, 11 Nov - Wed, 20 Nov",https://www.google.com/flights#flt=LAS./m/0dqyw.2019-11-11*/m/0dqyw.LAS.2019-11-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Las Vegas,LAS,Manchester,MAN,921,520,56.46,"Sun, 1 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=LAS./m/052bw.2019-12-01*/m/052bw.LAS.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Las Vegas,LAS,Prague,PRG,970,589,60.72,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/05ywg.2019-10-21*/m/05ywg.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Las Vegas,LAS,Nice,NCE,935,605,64.71,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/0cp6w.2019-10-21*/m/0cp6w.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Las Vegas,LAS,Budapest,BUD,1018,555,54.52,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=LAS./m/095w_.2019-10-24*/m/095w_.LAS.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Las Vegas,LAS,Naples,NAP,1121,616,54.95,"Fri, 8 Nov - Sat, 16 Nov",https://www.google.com/flights#flt=LAS./m/0fhsz.2019-11-08*/m/0fhsz.LAS.2019-11-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Las Vegas,LAS,Warsaw,WAW,1128,571,50.62,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/081m_.2019-10-24*/m/081m_.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Las Vegas,LAS,Geneva,GVA,915,618,67.54,"Thu, 21 Nov - Wed, 27 Nov",https://www.google.com/flights#flt=LAS./m/03902.2019-11-21*/m/03902.LAS.2019-11-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Las Vegas,LAS,Shenzhen,SZX,1156,509,44.03,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=LAS./m/0lbmv.2019-12-05*/m/0lbmv.LAS.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Las Vegas,LAS,Gothenburg,GOT,1339,569,42.49,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=LAS./m/0343_.2019-10-27*/m/0343_.LAS.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Las Vegas,LAS,Madrid,MAD,1030,527,51.17,"Thu, 17 Oct - Fri, 25 Oct",https://www.google.com/flights#flt=LAS./m/056_y.2019-10-17*/m/056_y.LAS.2019-10-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Las Vegas,LAS,Athens,ATH,1047,623,59.50,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/0n2z.2019-10-24*/m/0n2z.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,New York City,JFK,Rome,FCO,442,273,61.76,"Fri, 10 Jan - Fri, 17 Jan",https://www.google.com/flights#flt=JFK./m/06c62.2020-01-10*/m/06c62.JFK.2020-01-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,New York City,JFK,Bangkok,BKK,1254,482,38.44,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=JFK./m/0fn2g.2019-12-01*/m/0fn2g.JFK.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,New York City,JFK,Barcelona,BCN,407,243,59.71,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=JFK./m/01f62.2020-01-25*/m/01f62.JFK.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,New York City,JFK,Madrid,MAD,398,247,62.06,"Thu, 23 Jan - Sat, 1 Feb",https://www.google.com/flights#flt=JFK./m/056_y.2020-01-23*/m/056_y.JFK.2020-02-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,New York City,JFK,Athens,ATH,671,454,67.66,"Sat, 26 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=JFK./m/0n2z.2019-10-26*/m/0n2z.JFK.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,New York City,JFK,Denpasar,DPS,932,540,57.94,"Mon, 27 Jan - Tue, 4 Feb",https://www.google.com/flights#flt=JFK./m/02nbh1.2020-01-27*/m/02nbh1.JFK.2020-02-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,New York City,JFK,Santorini,JTR,1372,526,38.34,"Sat, 26 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=JFK./m/070t9.2019-10-26*/m/070t9.JFK.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,New York City,JFK,Kuala Lumpur,KUL,1384,473,34.18,"Sun, 1 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=JFK./m/049d1.2019-12-01*/m/049d1.JFK.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,New York City,JFK,Phuket,HKT,766,482,62.92,"Mon, 9 Sep - Wed, 18 Sep",https://www.google.com/flights#flt=JFK./m/0f_r1_.2019-09-09*/m/0f_r1_.JFK.2019-09-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,New York City,JFK,Marrakesh,RAK,840,439,52.26,"Mon, 2 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=JFK./m/054rw.2019-12-02*/m/054rw.JFK.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,New York City,JFK,Berlin,SXF,564,380,67.38,"Sun, 24 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=JFK./m/0156q.2019-11-24*/m/0156q.JFK.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,New York City,JFK,Budapest,BUD,590,362,61.36,"Fri, 4 Oct - Sun, 13 Oct",https://www.google.com/flights#flt=JFK./m/095w_.2019-10-04*/m/095w_.JFK.2019-10-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,New York City,JFK,Geneva,GVA,764,442,57.85,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=JFK./m/03902.2019-12-02*/m/03902.JFK.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,New York City,JFK,Dubrovnik,DBV,702,445,63.39,"Mon, 7 Oct - Tue, 15 Oct",https://www.google.com/flights#flt=JFK./m/0fbwq.2019-10-07*/m/0fbwq.JFK.2019-10-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,New York City,JFK,Kraków,KRK,913,378,41.40,"Sun, 8 Dec - Tue, 17 Dec",https://www.google.com/flights#flt=JFK./m/0491y.2019-12-08*/m/0491y.JFK.2019-12-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,New York City,JFK,Pisa,PSA,995,449,45.13,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=JFK./m/064xp.2019-12-05*/m/064xp.JFK.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Phoenix,PHX,Paris,CDG,938,533,56.82,"Mon, 21 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=PHX./m/05qtj.2019-10-21*/m/05qtj.PHX.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Phoenix,PHX,Barcelona,BCN,1075,473,44.00,"Sat, 28 Sep - Mon, 7 Oct",https://www.google.com/flights#flt=PHX./m/01f62.2019-09-28*/m/01f62.PHX.2019-10-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Phoenix,PHX,Madrid,MAD,1090,469,43.03,"Fri, 27 Sep - Fri, 4 Oct",https://www.google.com/flights#flt=PHX./m/056_y.2019-09-27*/m/056_y.PHX.2019-10-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Phoenix,PHX,Frankfurt,FRA,1125,644,57.24,"Mon, 14 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=PHX./m/02z0j.2019-10-14*/m/02z0j.PHX.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Phoenix,PHX,Nice,NCE,1070,483,45.14,"Fri, 27 Sep - Sat, 5 Oct",https://www.google.com/flights#flt=PHX./m/0cp6w.2019-09-27*/m/0cp6w.PHX.2019-10-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Phoenix,PHX,Hilo,ITO,638,411,64.42,"Thu, 31 Oct - Sat, 9 Nov",https://www.google.com/flights#flt=PHX./m/0r_ch.2019-10-31*/m/0r_ch.PHX.2019-11-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Phoenix,PHX,Helsinki,HEL,968,447,46.18,"Sat, 28 Sep - Sun, 6 Oct",https://www.google.com/flights#flt=PHX./m/03khn.2019-09-28*/m/03khn.PHX.2019-10-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Phoenix,PHX,Málaga,AGP,1033,645,62.44,"Sun, 10 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=PHX./m/01978d.2019-11-10*/m/01978d.PHX.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Phoenix,PHX,Kraków,KRK,1264,606,47.94,"Mon, 4 Nov - Mon, 11 Nov",https://www.google.com/flights#flt=PHX./m/0491y.2019-11-04*/m/0491y.PHX.2019-11-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Phoenix,PHX,Palma,PMI,1037,590,56.89,"Thu, 26 Sep - Thu, 3 Oct",https://www.google.com/flights#flt=PHX./m/0jwz5.2019-09-26*/m/0jwz5.PHX.2019-10-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,San Francisco,SFO,London,LHR,533,359,67.35,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=SFO./m/04jpl.2019-11-07*/m/04jpl.SFO.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,San Francisco,SFO,Tokyo,HND,829,562,67.79,"Mon, 2 Sep - Tue, 10 Sep",https://www.google.com/flights#flt=SFO./m/07dfk.2019-09-02*/m/07dfk.SFO.2019-09-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,San Francisco,SFO,Dublin,DUB,943,594,62.99,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=SFO./m/02cft.2019-12-05*/m/02cft.SFO.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,San Francisco,SFO,Rome,FCO,650,448,68.92,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=SFO./m/06c62.2019-10-24*/m/06c62.SFO.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,San Francisco,SFO,Berlin,SXF,1160,475,40.95,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=SFO./m/0156q.2019-12-02*/m/0156q.SFO.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,San Francisco,SFO,Lisbon,LIS,959,480,50.05,"Mon, 14 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=SFO./m/04llb.2019-10-14*/m/04llb.SFO.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,San Francisco,SFO,Madrid,MAD,836,497,59.45,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=SFO./m/056_y.2019-10-21*/m/056_y.SFO.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,San Francisco,SFO,Ho Chi Minh City,SGN,670,458,68.36,"Sat, 16 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=SFO./m/0hn4h.2019-11-16*/m/0hn4h.SFO.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,San Francisco,SFO,Phuket,HKT,778,532,68.38,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=SFO./m/0f_r1_.2019-11-07*/m/0f_r1_.SFO.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,San Francisco,SFO,Vienna,VIE,785,504,64.20,"Mon, 28 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=SFO./m/0fhp9.2019-10-28*/m/0fhp9.SFO.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,San Francisco,SFO,Prague,PRG,863,488,56.55,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=SFO./m/05ywg.2019-10-27*/m/05ywg.SFO.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,San Francisco,SFO,Geneva,GVA,878,474,53.99,"Fri, 29 Nov - Sat, 7 Dec",https://www.google.com/flights#flt=SFO./m/03902.2019-11-29*/m/03902.SFO.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,San Francisco,SFO,Porto,OPO,1061,531,50.05,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SFO./m/0pmn7.2019-10-14*/m/0pmn7.SFO.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,San Francisco,SFO,Marrakesh,RAK,783,535,68.33,"Thu, 30 Jan - Thu, 6 Feb",https://www.google.com/flights#flt=SFO./m/054rw.2020-01-30*/m/054rw.SFO.2020-02-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,San Francisco,SFO,Chengdu,CTU,764,449,58.77,"Thu, 23 Jan - Thu, 30 Jan",https://www.google.com/flights#flt=SFO./m/016v46.2020-01-23*/m/016v46.SFO.2020-01-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,San Francisco,SFO,Dubrovnik,DBV,999,589,58.96,"Mon, 14 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=SFO./m/0fbwq.2019-10-14*/m/0fbwq.SFO.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,"Washington, D.C.",IAD,Reykjavík,KEF,631,323,51.19,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=IAD./m/06flg.2019-12-01*/m/06flg.IAD.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-40,"Washington, D.C.",IAD,Lisbon,LIS,797,555,69.64,"Fri, 18 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=IAD./m/04llb.2019-10-18*/m/04llb.IAD.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-40,"Washington, D.C.",IAD,Stuttgart,STR,1046,608,58.13,"Sat, 7 Dec - Mon, 16 Dec",https://www.google.com/flights#flt=IAD./m/0727_.2019-12-07*/m/0727_.IAD.2019-12-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-42,"Washington, D.C.",IAD,Seville,SVQ,754,519,68.83,"Sun, 19 Jan - Tue, 28 Jan",https://www.google.com/flights#flt=IAD./m/09f3c.2020-01-19*/m/09f3c.IAD.2020-01-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-42,"Washington, D.C.",IAD,Faro,FAO,1195,618,51.72,"Fri, 6 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=IAD./m/029v4j.2019-12-06*/m/029v4j.IAD.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-16,Atlanta,ATL,Paris,CDG,822,488,59.37,"Sat, 26 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=ATL./m/05qtj.2019-10-26*/m/05qtj.ATL.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Atlanta,ATL,Rome,FCO,719,500,69.54,"Thu, 28 Nov - Sat, 7 Dec",https://www.google.com/flights#flt=ATL./m/06c62.2019-11-28*/m/06c62.ATL.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Atlanta,ATL,Dublin,DUB,922,468,50.76,"Thu, 5 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=ATL./m/02cft.2019-12-05*/m/02cft.ATL.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Atlanta,ATL,Copenhagen,CPH,809,561,69.34,"Sun, 17 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=ATL./m/01lfy.2019-11-17*/m/01lfy.ATL.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Atlanta,ATL,Florence,FLR,746,510,68.36,"Fri, 17 Jan - Fri, 24 Jan",https://www.google.com/flights#flt=ATL./m/031y2.2020-01-17*/m/031y2.ATL.2020-01-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
